director_id,name
dir_d1a3c4ef,Richard Wenk
dir_adc7eb77,Richard Williams
dir_da8216ae,Richie Keen
dir_f5243a67,Rick Famuyiwa
dir_abba7dbf,Rick Friedberg
dir_187eb0b7,Rick Jacobson
dir_895d4a8f,Rick Rosenthal
dir_c7915cab,Rick Stevenson
dir_046c6588,Ricky Gervais
dir_e3107edd,Ridley Scott
dir_d0f2f18f,Riley Stearns
dir_c669f3ec,Ringo Lam
dir_0a11058f,Rintaro
dir_b2caebbb,Risa Bramon Garcia
dir_c2e1c864,Ritesh Batra
dir_a80bfd83,Roar Uthaug
dir_647937b9,Rob Bowman
dir_c9458963,Rob Cohen
dir_5861d7f1,Rob Epstein
dir_b362a618,Rob Greenberg
dir_0f32c4e8,Rob Hedden
dir_b61f625f,Rob Letterman
dir_94a40358,Rob Marshall
dir_ea83acd7,Rob McKittrick
dir_5a232c87,Rob Minkoff
dir_1f7f7312,Rob Nilsson
dir_12568152,Rob Pritts
dir_ecec52b0,Rob Reiner
dir_69af3ab2,Rob Schmidt
dir_0d7f7cf4,Rob Sitch
dir_444481f1,Rob Thomas
dir_ad3ceb32,Rob Zombie
dir_e18cf5b8,Robbie Grewal
dir_586b6aec,Robert Altman
dir_c55242fc,Robert B. Weide
dir_c0957f81,Robert Ben Garant
dir_29980c49,Robert Benton
dir_14b60524,Robert Bierman
dir_726d7abe,Robert Boris
dir_0bab0491,Robert Butler
dir_ca4a8345,Robert C. Ramirez
dir_a9b8e8be,Robert Clouse
dir_dda4919a,Robert Collector
dir_1db844e3,Robert Dalva
dir_fcc8e6b8,Robert De Niro
dir_003a9301,Robert Dornhelm
dir_aeac55f0,Robert Downey Sr.
dir_a701eb7f,Robert Duvall
dir_a6c3a70e,Robert Eggers
dir_cb70e939,Robert Ellis Miller
dir_55f8f2d4,Robert Englund
dir_168f0450,Robert Fernandez
dir_0e949f79,Robert Greenwald
dir_b6b806f8,Robert Harling
dir_7b0729ac,Robert Harmon
dir_ccbcc533,Robert Hiltzik
dir_79273d6c,Robert Iscove
dir_b6522342,Robert J. Rosenthal
dir_2f0d179b,Robert Klane
dir_5ddc6f41,Robert Kurtzman
dir_4690942d,Robert Lee King
dir_5745fc29,Robert Lieberman
dir_086e24c6,Robert Longo
dir_9da04e53,Robert Lorenz
dir_a38a47fa,Robert Luketic
dir_cfddecde,Robert M. Young
dir_32f9c4af,Robert Mandel
dir_8d3b0a70,Robert Mulligan
dir_9f83ea4a,Robert Radler
dir_417d3baf,Robert Redford
dir_20be349b,Robert Resnikoff
dir_35c3dde7,Robert Rodriguez
dir_c2611d71,Robert Schwentke
dir_2723a69c,Robert Shaye
dir_09208a8d,Robert Stromberg
dir_79d2fb4a,Robert Taylor
dir_cd44de71,Robert Towne
dir_7328a2b7,Robert Townsend
dir_8be595db,Robert Vincent O'Neil
dir_a623b115,Robert Wise
dir_4da7bd25,Robert Young
dir_375e8054,Robert Zemeckis
dir_de120524,Roberto Benigni
dir_1a9408d1,Roberts Gannaway
dir_7128d16f,Robin Bissell
dir_62ac8ec9,Robin Budd
dir_b4989459,Robin Campillo
dir_2ac20b10,Robin Swicord
dir_28a396a7,Rod Amateau
dir_b8c0c2c1,Rod Daniel
dir_b3b838a5,Rod Lurie
dir_4d132c20,Rodman Flender
dir_fb76ee98,Rodney Gibbons
dir_75813bfa,Rodrigo Cortés
dir_297cd22d,Rodrigo García
dir_ef1d0e5b,Roeland Kerbosch
dir_478ac31d,Roger Allers
dir_3c08dc81,Roger Avary
dir_7f087fbb,Roger Christian
dir_a606061c,Roger Corman
dir_adf20cec,Roger Donaldson
dir_92ee8508,Roger Kumble
dir_71129ba2,Roger L. Simon
dir_f43892b2,Roger Michell
dir_59f5f619,Roger Spottiswoode
dir_c0c78a20,Roger Vadim
dir_a49f8dc3,Roger Young
dir_02773ce2,Roland Emmerich
dir_5da7afee,Roland Joffé
dir_397a6d34,Roland Klick
dir_8c4d4042,Rolf Schübel
dir_43a44720,Roman Polanski
dir_8f01d187,Ron Clements
dir_2f9d8ef4,Ron Howard
dir_29aea13d,Ron Maxwell
dir_bcc8da1c,Ron Shelton
dir_9ae87fa6,Ron Underwood
dir_52debcc0,Ronny Yu
dir_45ef855f,Rory Kelly
dir_3d85e67a,Ross Katz
dir_5cde7890,Rowan Joffe
dir_ffe8eb71,Rowdy Herrington
dir_5f973e7a,Roxann Dawson
dir_08508836,Roxanne Benjamin
dir_5f536062,Roy Andersson
dir_6c46aaa0,Roy Battersby
dir_1aa14526,Ruben Fleischer
dir_2aeddb4e,Ruben Östlund
dir_a7080f3b,Rudy De Luca
dir_1c4c6fcb,Ruggero Deodato
dir_08219219,Rupert Goold
dir_e0db21e4,Rupert Sanders
dir_8ed75003,Rupert Wainwright
dir_f03abe2a,Rupert Wyatt
dir_8e440541,Russell Crowe
dir_4ac90566,Russell Mulcahy
dir_b68007d0,Rusty Cundieff
dir_1cdeeb49,Ry Russo-Young
dir_b2000019,Ryan Coogler
dir_d3c33a17,Ryan Fleck
dir_452d3e64,Ryan Gosling
dir_5792c84c,Ryan Little
dir_4d7c56a2,Ryan Murphy
dir_b82e60dd,Ryû Murakami
dir_c6acf642,Ryûhei Kitamura
dir_c1a989dc,Régis Wargnier
dir_6d9ca33a,Rémy Belvaux
dir_7a03f7d5,S.R. Bindler
dir_4cd5178b,S.S. Rajamouli
dir_c0bcc171,Sacha Gervasi
dir_23692b4e,Sally Field
dir_c7089f36,Sally Mattison
dir_f484eb9e,Sally Potter
dir_d702f181,Sam Fell
dir_c010e578,Sam Firstenberg
dir_1b89a40e,Sam Levinson
dir_dcf45b24,Sam Liu
dir_49329960,Sam Mendes
dir_0be57365,Sam Miller
dir_ef74c645,Sam Peckinpah
dir_b2aee08d,Sam Pillsbury
dir_234c4922,Sam Raimi
dir_ec2fb1c8,Sam Shepard
dir_0faeef37,Sam Taylor-Johnson
dir_5338468b,Sam Weisman
dir_9304598d,Samantha Lang
dir_50d3dcb3,Sammo Kam-Bo Hung
dir_39310fa5,Samuel Bayer
dir_d8d0c380,Sanaa Hamri
dir_0ac45d20,Sang-Geun Lee
dir_37120572,Sang-ho Yeon
dir_6f5ed1a3,Sang-hoon Ahn
dir_4009f25e,Sang-ok Shin
dir_09e402c9,Sang-soo Im
dir_8cfe1ed5,Sanjay Gadhvi
dir_6da45b9b,Sanjay Leela Bhansali
dir_ce19fd30,Sanyuan Peng
dir_8fb6441a,Sara Sugarman
dir_8e4b7a68,Sarah Adina Smith
dir_e8a87f09,Sarah Gavron
dir_37f73179,Sarah Kernochan
dir_56d0378c,Sarah Polley
dir_85274929,Satoshi Kon
dir_734cb4e7,Saul Dibb
dir_d1d7801e,Savage Steve Holland
dir_b48cfdef,Scott Cooper
dir_d3a4c096,Scott Derrickson
dir_4c0dc7f0,Scott Elliott
dir_af048d35,Scott Frank
dir_1b135559,Scott Glosserman
dir_b33979bc,Scott Hicks
dir_bf4824e3,Scott Kalvert
dir_2a1ea593,Scott McGehee
dir_2675db93,Scott Pryor
dir_c740a4f1,Scott Sanders
dir_b097669f,Scott Silver
dir_d19fb171,Scott Speer
dir_6f445152,Scott Stewart
dir_56fff46e,Scott Teems
dir_3bf00004,Scott Waugh
dir_fb7bac5d,Scott Wiper
dir_c964ccde,Sean Anders
dir_fd252cbd,Sean Baker
dir_bac6ba64,Sean Durkin
dir_7c6d7452,Sean Ellis
dir_254fc90c,Sean Mathias
dir_dd7595ea,Sean McNamara
dir_a5fe55cc,Sean Mewshaw
dir_5bf27b69,Sean Penn
dir_82456bde,Sean S. Cunningham
dir_3707df18,Sebastian Gutierrez
dir_b2bbb461,Sebastián Cordero
dir_0bafab9a,Sebastián Lelio
dir_16bc2932,Sergei Bodrov
dir_9d8a786c,Sergio G. Sánchez
dir_bb28e081,Sergio Leone
dir_0a6e346c,Seth Gordon
dir_ca29303a,Seth Kearsley
dir_3b126d6c,Seth MacFarlane
dir_4cb3bfac,Severin Fiala
dir_d432560e,Shainee Gabel
dir_90a188ce,Shamim Sarif
dir_fbb299ca,Shana Feste
dir_33a8c62e,Shane Acker
dir_3f984f74,Shane Black
dir_c36c1771,Shane Carruth
dir_c8fda473,Shane Meadows
dir_eefc22a3,Shane Stanley
dir_d9fa19f7,Shari Springer Berman
dir_5b47f343,Sharon Maguire
dir_7c293c59,Shawn Levy
dir_d351ae79,Shawn Seet
dir_4098a5cb,Shekhar Kapur
dir_d55d08a9,Sheldon Lettich
dir_26fd4282,Shelly Chopra Dhar
dir_d8539b61,Shin'ichirô Ushijima
dir_2601b25e,Shin'ya Tsukamoto
dir_a640daf2,Shin-yeon Won
dir_cf885643,Shinji Higuchi
dir_bd962929,Shuki Levy
dir_4a41bb33,Sidney J. Furie
dir_344f87f5,Sidney Lumet
dir_13655f1b,Sidney Poitier
dir_5c5d9242,Sig Shore
dir_38384f9f,Silvio Soldini
dir_640bba17,Simon Aboud
dir_21c4acc6,Simon Baker
dir_db629a7e,Simon Curtis
dir_04d2bfe5,Simon J. Smith
dir_896d214e,Simon Kinberg
dir_b6ea3dc0,Simon Langton
dir_894dcfcd,Simon Moore
dir_f81fe7d7,Simon Stone
dir_466fbef7,Simon Wells
dir_106cd8d9,Simon West
dir_948d143e,Simon Wincer
dir_f068d3e6,Skip Woods
dir_7edc1875,Sngmoo Lee
dir_fd6f3857,Sofia Coppola
dir_f9e57f8d,Sondra Locke
dir_074dc947,Spencer Susser
dir_9378f6fa,Spike Jonze
dir_1650a23a,Spike Lee
dir_a8539d43,Sriram Raghavan
dir_ec5f1fc8,Stacie Passon
dir_a734950d,Stacy Title
dir_e9310eff,Stan Dragoti
dir_65dd0654,Stan Lathan
dir_1a29bcaa,Stan Winston
dir_1a42967a,Stanley Donen
dir_19ad70b7,Stanley Kubrick
dir_cd65285c,Stanley Tong
dir_595ce5c8,Stefan C. Schaefer
dir_681dcc1a,Stefan Ruzowitzky
dir_30538145,Stefano Sollima
dir_a7f9a983,Stefen Fangmeier
dir_a871d316,Stella Meghie
dir_58cabae6,Stephan Elliott
dir_faac4568,Stephen Carpenter
dir_ab036eae,Stephen Chbosky
dir_6c37151e,Stephen Chiodo
dir_f0217e80,Stephen Chow
dir_0c0b7cf1,Stephen Cornwell
dir_3a25b1c1,Stephen Daldry
dir_8682de9c,Stephen Elliott
dir_f3f10b64,Stephen Frears
dir_810b9c9f,Stephen Fry
dir_a42cd87a,Stephen Gaghan
dir_80743aff,Stephen Gyllenhaal
dir_b48a0e09,Stephen Herek
dir_4ad37972,Stephen Hillenburg
dir_d27172a3,Stephen Hopkins
dir_c14f5c14,Stephen J. Anderson
dir_a22a9440,Stephen Kay
dir_7f60fbd9,Stephen Kessler
dir_9d0f1bdd,Stephen King
dir_65b5ce62,Stephen Merchant
dir_5931e0b8,Stephen Milburn Anderson
dir_71c2435d,Stephen Norrington
dir_24e32ea5,Stephen Poliakoff
dir_99ea8a13,Stephen Sommers
dir_016032d2,Stephen Surjik
dir_91908586,Stephen Susco
dir_0c8d52d8,Steve 'Spaz' Williams
dir_c02890e5,Steve Antin
dir_a5fb0962,Steve Barron
dir_8cfe3b31,Steve Beck
dir_47dbd9bf,Steve Bendelack
dir_c3b1011c,Steve Box
dir_20ef0b91,Steve Boyum
dir_e1e319af,Steve Buscemi
dir_6bbd43b0,Steve Carr
dir_a5ecac14,Steve Carver
dir_31398ae5,Steve De Jarnatt
dir_5df03aa2,Steve Gomer
dir_30daf9d5,Steve Gordon
dir_86d77074,Steve James
dir_df25cfe7,Steve Kloves
dir_ab649d80,Steve Martino
dir_cc61f86a,Steve McQueen
dir_51fd78c9,Steve Miner
dir_7df5b57e,Steve Oedekerk
dir_90cf6653,Steve Pink
dir_eb2134bc,Steve Rash
dir_9f90faf0,Steve Shill
dir_1f3c32e2,Steve Trenbirth
dir_2fbca62a,Steven Baigelman
dir_c74e95bb,Steven Brill
dir_8b3c2ada,Steven Caple Jr.
dir_703eea62,Steven E. de Souza
dir_493d32d9,Steven Hahn
dir_ca7c8207,Steven Hilliard Stern
dir_bded5c54,Steven Kampmann
dir_85892520,Steven Knight
dir_130e243d,Steven Lisberger
dir_5ba1f258,Steven Quale
dir_2d5b5140,Steven R. Monroe
dir_62631697,Steven S. DeKnight
dir_52431142,Steven Seagal
dir_a170c7a8,Steven Shainberg
dir_3d24fa8b,Steven Soderbergh
dir_d1d98f34,Steven Spielberg
dir_a4248a24,Steven Zaillian
dir_602dc224,Stewart Hendler
dir_27788c43,Stewart Raffill
dir_0825eda4,Stig Bergqvist
dir_ddbfb972,Stiles White
dir_b3c0aaac,Stuart Baird
dir_8367e447,Stuart Beattie
dir_f7b50d13,Stuart Blumberg
dir_9d6ef84f,Stuart Gillard
dir_2c982509,Stuart Gordon
dir_0d0d58c6,Stuart Hazeldine
dir_9cd1b955,Stuart Orme
dir_ffc7a05f,Stuart Rosenberg
dir_f8803c96,Sturla Gunnarsson
dir_70e595c5,Stéphane Rybojad
dir_cfaf94ce,Sujeeth
dir_a208197f,Sujoy Ghosh
dir_ac88da47,Susan Johnson
dir_a1350c07,Susan Seidelman
dir_bc70a976,Susan Streitfeld
dir_7a451140,Susan Stroman
dir_ad0545f2,Susanna Fogel
dir_11ff5cd6,Susanna White
dir_e1b81642,Susannah Grant
dir_71cb4db3,Susanne Bier
dir_b9bc01a1,Sydney Pollack
dir_f1cf1dfa,Sylvain Chomet
dir_a6e5d14d,Sylvain White
dir_bafc9abb,Sylvester Stallone
dir_4037ca7b,Sylvio Tabet
dir_709c3823,T.C. Christensen
dir_5515ca9c,Tab Murphy
dir_adbddce6,Taika Waititi
dir_65fe2531,Takao Okawara
dir_f62cfd68,Takashi Miike
dir_f7704277,Takashi Shimizu
dir_86b7d109,Takeshi Kitano
dir_9abd6ad8,Takeshi Nozue
dir_b9918987,Tamar Simon Hoffs
dir_4a7a10eb,Tamara Jenkins
dir_3cd53c4b,Tamra Davis
dir_3c203d44,Tanya Wexler
dir_e047d773,Tarsem Singh
dir_adc3dcae,Tate Taylor
dir_0df76416,Tatsuya Nagamine
dir_86acc850,Taylor Hackford
dir_be74ac14,Taylor Sheridan
dir_79626a2d,Ted Berman
dir_ec8fdd75,Ted Demme
dir_71db5d57,Ted Kotcheff
dir_7b809350,Ted Nicolaou
dir_636ecc57,Teng Cheng
dir_03ec7bc6,Tengiz Abuladze
dir_91345d4e,Terence Davies
dir_a1d96cbb,Terence Young
dir_c682b9b0,Terrence Malick
dir_80d39e1f,Terry Bedford
dir_7941606a,Terry George
dir_327b190f,Terry Gilliam
dir_d13c89fa,Terry Hughes
dir_b0f321c3,Terry Jones
dir_fcd13573,Terry Leonard
dir_265f3e7e,Terry Zwigoff
dir_96b40a5c,Thea Sharrock
dir_73ee3882,Theodore Melfi
dir_faf48549,Theodore Witcher
dir_5c86e3c6,Theodoros Angelopoulos
dir_2e2b01b6,Thierry Notz
dir_f06fa9d9,Thom Eberhardt
dir_07c35818,Thomas Bezucha
dir_e156a341,Thomas Carter
dir_4f9375c4,Thomas J. Wright
dir_e98ea7d1,Thomas Jahn
dir_58438d74,Thomas K. Avildsen
dir_5061baa7,Thomas Michael Donnelly
dir_7d29eee8,Thomas Rickman
dir_a933f2fb,Thomas Schlamme
dir_6e4d06c0,Thomas Vinterberg
dir_acd84745,Thor Freudenthal
dir_150b30e1,Thurop Van Orman
dir_5a64bb4c,Ti West
dir_a2cbae4b,Tia Brelis
dir_a6ba2835,Tibor Takács
dir_de3e4c4f,Tim Blake Nelson
dir_a35a3a2a,Tim Burton
dir_11bf0afa,Tim Fywell
dir_5eecc879,Tim Hill
dir_5e7c7ed5,Tim Hunter
dir_7ab034b0,Tim Johnson
dir_1f8de8e8,Tim Kirkby
dir_6da12a33,Tim McCanlies
dir_7166688e,Tim Miller
dir_f284f51e,Tim Pope
dir_5a483c08,Tim Robbins
dir_acbf67ba,Tim Roth
dir_606fb85d,Tim Story
dir_73212300,Tim Sullivan
dir_63891138,Timur Bekmambetov
dir_efc1763a,Tina Gordon
dir_b5cb22ff,Tobe Hooper
dir_52c6a221,Tod Williams
dir_034e0b12,Todd Field
dir_3ddb6ac7,Todd Graff
dir_f176c21b,Todd Haynes
dir_bec4fdc0,Todd Holland
dir_329fdc58,Todd Lincoln
dir_f1f4c1ee,Todd Phillips
dir_2e044d22,Todd Robinson
dir_ffd16bf8,Todd Solondz
dir_7441d1c0,Todd Strauss-Schulson
dir_47ca4f9e,Tom Brady
dir_7ab9ba1e,Tom Daley
dir_0aafae77,Tom DeCerchio
dir_9ec04ddf,Tom DeSimone
dir_a30785c6,Tom Dey
dir_43de72a7,Tom DiCillo
dir_ac1f7b49,Tom Ford
dir_536651fe,Tom Gormican
dir_ce9ac3fe,Tom Green
dir_a009bc4c,Tom Hanks
dir_fe4eda33,Tom Harper
dir_4adc73b5,Tom Holland
dir_a480a1cd,Tom Hooper
dir_d0a049ce,Tom Kalin
dir_b620a128,Tom Kennedy
dir_c0d20dea,Tom Logan
dir_c2912a9d,Tom Mankiewicz
dir_7ecbe1ce,Tom McCarthy
dir_4959b155,Tom McGrath
dir_43d9dd83,Tom McLoughlin
dir_bc23eb5e,Tom Moore
dir_743fe5c1,Tom Putnam
dir_91c4d92a,Tom Ropelewski
dir_f3eba5a7,Tom Savini
dir_a875ad85,Tom Schulman
dir_0468bbc0,Tom Shadyac
dir_975dff1b,Tom Six
dir_b366dd43,Tom Stern
dir_66360e8c,Tom Stoppard
dir_5244b4e2,Tom Tykwer
dir_153875d5,Tom Vaughan
dir_43eef77e,Tomas Alfredson
dir_53cd94f8,Tomm Moore
dir_fbe49adc,Tommy Chong
dir_806b3998,Tommy Lee Jones
dir_46962656,Tommy Lee Wallace
dir_1a1e1760,Tommy O'Haver
dir_b23715dc,Tommy Wirkola
dir_2866b877,Tommy Wiseau
dir_d4e107d3,Tony Bancroft
dir_c61639c1,Tony Bill
dir_c5099310,Tony Chan
dir_4dbf89f6,Tony Cinciripini
dir_681951cf,Tony Gilroy
dir_2132ace4,Tony Goldwyn
dir_bb93f87b,Tony Kaye
dir_1ff7fa37,Tony Leondis
dir_fb76f2ab,Tony Maylam
dir_28c80330,Tony Randel
dir_51ba2b48,Tony Richardson
dir_8ef17a4d,Tony Scott
dir_92ce79d3,Tony Wash
dir_ead238fd,Travis Cluff
dir_d87ba0ed,Travis Knight
dir_42e332ff,Trevor Nunn
dir_852d894f,Trey Edward Shults
dir_3a752f66,Trey Parker
dir_fbd7ac1b,Trish Sie
dir_eb87ff9d,Troy Byer
dir_9b021ce0,Troy Duffy
dir_3db00a75,Troy Miller
dir_ea6cbecd,Troy Nixey
dir_9aab1341,Tyler Nilson
dir_f9a63be9,Tyler Perry
dir_cabfef81,Uli Edel
dir_9f9ed642,Ulli Lommel
dir_d2bd1d0f,Ulu Grosbard
dir_e5f0231f,Uwe Boll
dir_7e77d5a7,Vadim Perelman
dir_03d967a1,Valerie Breiman
dir_8cd10673,Van Ling
dir_9f1648dd,Vic Armstrong
dir_68db0357,Vic Sarin
dir_9190c3af,Vicente Aranda
dir_2532200e,Victor Nunez
dir_9bc67cf3,Victor Salva
dir_722434b8,Vikas Bahl
dir_0c571df8,Vikramaditya Motwane
dir_48131f69,Vincent D'Onofrio
dir_d9151ae2,Vincent Gallo
dir_1feb58e2,Vincent McEveety
dir_4b8cf745,Vincent Paronnaud
dir_d63083d5,Vincent Ward
dir_25092270,Vincenzo Natali
dir_94c1c3d5,Virginie Despentes
dir_2539586d,Vladimir Menshov
dir_309790b2,Volker Schlöndorff
dir_bbe1d85b,Vondie Curtis-Hall
dir_81479fbe,W.D. Richter
dir_ba5fe372,Wallace Wolodarsky
dir_31b3d580,Wally Pfister
dir_bda360c7,Walt Becker
dir_40cf9b2a,Walter Bernstein
dir_eafa044f,Walter Hill
dir_b8e539e3,Walter Salles
dir_0bacc07d,Warren Beatty
dir_d68a14bf,Warren Leight
dir_ec962fc6,Wash Westmoreland
dir_932bb60d,Waymon Boone
dir_cb9ca74a,Wayne Kramer
dir_efe67454,Wayne Wang
dir_bb174059,Werner Herzog
dir_f4dd0906,Wes Anderson
dir_1692828a,Wes Ball
dir_bd4823c9,Wes Craven
dir_fc277ff8,Whit Stillman
dir_07477188,Wil Shriner
dir_a0458590,Wilford Leach
dir_6e45fb65,Will Finn
dir_2688ed54,Will Gluck
dir_66a5ec6e,Will Mackenzie
dir_4211318b,Will Vinton
dir_5a4e3566,Willard Carroll
dir_37513bf4,Willard Huyck
dir_4792837b,William A. Fraker
dir_6c80feb9,William A. Graham
dir_e1c4c3e5,William Asher
dir_644c25f5,William Brent Bell
dir_5aee15d1,William Dear
dir_2f645f35,William Eubank
dir_9663890c,William Friedkin
dir_892a0afd,William Fruet
dir_f4d685d4,William Lustig
dir_f76772cc,William Malone
dir_ff3af37f,William Monahan
dir_b4fe91f1,William Nicholson
dir_5d8043f8,William Oldroyd
dir_ae4f2378,William Olsen
dir_1a54b90c,William Peter Blatty
dir_a4381057,William Phelps
dir_e33193c5,William Richert
dir_f24a4d48,William Shatner
dir_397fd0cd,William Tannen
dir_e6369b2d,William Webb
dir_e908183f,Wilson Yip
dir_95ec569e,Wim Wenders
dir_aeab713b,Wing-Cho Yip
dir_0828e8e9,Wolf Gremm
dir_f793a108,Wolfgang Becker
dir_431fbf1a,Wolfgang Petersen
dir_41eacf3a,Won-Tae Lee
dir_dd48f319,Woo-Ping Yuen
dir_72da736c,Woody Allen
dir_814b9a94,Wych Kaosayananda
dir_98690a38,Xavier Dolan
dir_f4745983,Xavier Gens
dir_657cd27f,Xavier Koller
dir_412596a0,Yahoo Serious
dir_875bbac1,Yann Demange
dir_639c2d58,Yann Samuell
dir_ba15e86b,Yarrow Cheney
dir_8fcedbb7,Yash Chopra
dir_fd0a1102,Ye Lou
dir_6b052ecf,Yimou Zhang
dir_68ae237d,Yong-hwa Kim
dir_a2193ba7,Yorgos Lanthimos
dir_9bbf436e,Yu Yang
dir_0c42d494,Yurek Bogayevicz
dir_d468da56,Yutaka Uemura
dir_eadc0753,Yves Robert
dir_db0714db,Yves Simoneau
dir_ddbb9955,Yôjirô Takita
dir_a6e60ac2,Zach Braff
dir_9e260265,Zach Cregger
dir_063e5520,Zach Helm
dir_700ca3ce,Zack Snyder
dir_33edaaa9,Zal Batmanglij
dir_6029848c,Zalman King
dir_3fbc2099,Zara Hayes
dir_a8fcffad,Zelda Barron
dir_bb96cf77,Ziad Doueiri
dir_b4e66bf4,Zoran Perisic
dir_98492184,Zoya Akhtar
dir_27399fa2,Álex de la Iglesia
dir_c48a9109,Édouard Molinaro
dir_bca6b970,Élie Chouraqui
dir_b7d3c9b5,Éric Rohmer
dir_c5a06ff0,Éva Gárdos
